Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
3,32,-263,-70,69,24,46,120,-200,48,23.87,80215
2,29,-263,-70,70,20,46,117,-202,48,23.75,80301
2,31,-264,-71,70,23,46,120,-205,49,23.85,80388
3,32,-263,-70,69,25,48,120,-201,48,23.81,80474
2,31,-262,-70,70,22,48,117,-204,48,23.79,80561
2,31,-265,-70,70,22,46,120,-203,46,23.87,80647
2,31,-264,-70,70,24,47,117,-206,46,23.87,80734
3,30,-263,-70,69,24,46,118,-201,51,23.71,80820
2,32,-263,-70,70,22,47,116,-204,48,23.79,80907
2,32,-264,-70,70,23,42,116,-203,51,23.91,80993
2,29,-263,-70,70,24,46,118,-204,50,23.71,81080
3,31,-262,-70,70,23,42,118,-205,47,23.87,81166
2,30,-263,-71,70,22,50,118,-202,46,23.93,81253
-5,38,-261,-70,70,24,17,217,-207,45,23.85,81339
2,31,-264,-70,70,24,46,115,-203,46,23.85,81426
2,29,-262,-70,70,22,45,117,-205,49,23.79,81512
10,24,-264,-70,70,23,40,110,-206,49,23.97,81599
-14,64,-269,-70,70,25,47,118,-206,50,23.85,81686
3,31,-263,-70,70,25,48,115,-205,47,23.71,81772
7,37,-269,-70,70,24,45,117,-207,48,23.91,81859
4,11,-258,-71,70,24,45,114,-208,47,23.79,81945
0,26,-264,-70,69,23,49,116,-210,47,23.93,82032
1,32,-263,-71,70,21,43,113,-205,50,23.85,82118
1,31,-261,-71,70,20,46,116,-207,48,23.85,82205
2,31,-263,-71,70,25,41,116,-207,46,23.81,82291
3,32,-266,-70,70,23,46,116,-206,47,23.85,82378
2,30,-262,-70,70,19,45,118,-208,47,23.81,82464
1,31,-262,-70,70,26,44,116,-205,47,23.79,82551
3,30,-259,-72,70,23,44,116,-206,48,23.93,82637
2,31,-262,-70,70,18,42,119,-206,47,23.93,82724
2,30,-262,-70,69,29,44,116,-211,48,23.91,82810
3,33,-264,-70,70,24,46,119,-207,49,23.91,82897
2,30,-265,-71,70,20,45,116,-208,48,23.91,82983
1,30,-263,-71,69,23,45,118,-208,44,23.91,83070
2,31,-263,-70,69,27,46,114,-204,48,23.93,83156
3,30,-264,-70,70,23,43,114,-209,52,23.79,83244
2,31,-262,-70,70,21,45,116,-204,46,23.87,83330
2,31,-262,-70,70,24,44,116,-207,48,23.81,83417
2,32,-259,-70,70,26,43,118,-208,50,23.93,83503
4,23,-257,-71,70,22,44,114,-207,47,23.87,83590
1,31,-263,-70,70,23,42,118,-204,50,23.87,83676
3,30,-263,-70,69,25,43,121,-206,47,23.75,83763
2,31,-261,-70,70,23,45,116,-206,50,23.87,83849
16,-1,-263,-70,70,22,45,116,-209,49,23.79,83936
3,29,-263,-70,69,24,42,118,-205,46,23.87,84022
2,31,-263,-70,70,23,42,118,-205,46,23.85,84109
6,54,-263,-71,70,22,57,116,-205,47,23.93,84195
2,30,-261,-70,70,25,47,116,-205,48,23.87,84282
2,31,-262,-70,70,21,45,116,-204,48,23.81,84368
2,31,-261,-71,70,24,42,118,-206,47,23.81,84455
2,31,-263,-70,70,26,47,119,-207,49,23.79,84541
3,31,-263,-71,70,19,45,119,-205,47,23.81,84628
2,30,-262,-70,69,21,42,117,-210,48,23.79,84714
2,31,-264,-70,69,26,43,116,-207,47,23.87,84801
1,32,-263,-71,70,21,43,115,-204,44,23.81,84887
2,30,-263,-71,70,20,43,118,-206,50,23.81,84974
1,30,-262,-70,70,25,45,115,-208,48,23.97,85060
2,31,-264,-70,69,24,45,115,-205,47,23.97,85147
3,31,-263,-71,70,22,45,119,-206,49,23.79,85233
2,31,-263,-70,70,23,45,119,-206,52,23.87,85320
3,32,-262,-70,70,25,45,120,-207,46,23.71,85406
2,30,-263,-70,70,23,41,118,-208,45,23.91,85493
1,30,-263,-70,70,22,45,117,-208,48,23.85,85579
2,30,-262,-71,70,25,45,117,-208,47,23.79,85666
2,30,-263,-70,70,24,26,195,-211,47,23.75,85752
15,19,-266,-70,70,21,19,185,-204,44,23.81,85839
1,31,-263,-70,70,24,41,118,-206,50,23.81,85926
2,31,-264,-70,70,24,41,120,-207,48,23.75,86012
2,30,-264,-70,71,22,46,118,-204,48,23.65,86099
17,-7,-260,-70,70,22,42,116,-207,47,23.69,86185
2,30,-263,-70,70,25,41,119,-208,49,23.71,86273
2,31,-264,-71,70,22,46,116,-205,49,23.81,86359
2,0,-268,-71,70,22,39,115,-207,51,23.69,86446
-2,21,-262,-70,70,23,45,114,-202,48,23.79,86532
1,35,-264,-70,70,23,43,119,-194,49,23.79,86619
2,31,-265,-70,70,22,43,119,-204,46,23.79,86705
1,31,-261,-70,70,21,46,117,-205,46,23.71,86792
2,30,-261,-70,69,26,43,118,-199,49,23.71,86878
2,31,-265,-71,70,23,44,118,-201,48,23.65,86965
2,30,-262,-70,70,21,43,119,-204,49,23.63,87051
1,30,-262,-71,70,23,42,118,-203,47,23.79,87138
1,31,-263,-70,70,25,42,116,-202,51,23.79,87224
2,31,-262,-70,70,23,44,118,-205,50,23.79,87311
2,31,-261,-70,70,21,44,120,-204,46,23.69,87397
2,31,-263,-70,70,25,49,118,-202,51,23.69,87484
3,31,-262,-70,70,24,46,118,-200,46,23.75,87570
2,31,-262,-70,70,22,48,121,-202,48,23.71,87657
2,31,-261,-70,70,22,43,120,-201,47,23.75,87743
2,31,-263,-70,70,25,45,119,-201,49,23.75,87830
2,30,-260,-70,71,23,42,117,-203,48,23.79,87916
2,31,-264,-70,70,21,52,156,-203,49,23.79,88003
-1,53,-274,-70,70,23,37,124,-135,49,23.75,88089
3,31,-261,-70,70,25,47,120,-203,51,23.71,88176
2,30,-263,-70,70,22,46,117,-201,48,23.85,88262
2,30,-263,-70,70,23,47,117,-203,51,23.71,88349
13,64,-266,-69,69,26,44,119,-204,46,23.71,88435
2,31,-263,-70,69,25,43,119,-201,49,23.79,88522
2,32,-263,-70,70,22,44,118,-201,47,23.85,88608
2,31,-263,-70,70,24,42,118,-205,47,23.71,88695
1,16,-260,-70,70,24,45,117,-191,48,23.71,88781
3,34,-266,-2,-258,-258,42,121,-193,49,23.71,88868
2,31,-264,-70,70,20,42,118,-201,47,23.71,88954
2,30,-263,-71,69,23,41,116,-201,49,23.79,89041
2,31,-262,-70,70,26,39,120,-200,47,23.87,89127
3,32,-262,-71,70,21,43,117,-202,49,23.75,89214
1,32,-264,-71,71,20,43,118,-200,48,23.81,89300
3,30,-262,-70,69,25,42,118,-200,47,23.75,89388
2,30,-262,-70,70,25,45,122,-205,51,23.75,89474
2,31,-263,-71,70,20,45,119,-202,47,23.75,89561
2,30,-262,-70,70,22,42,119,-200,47,23.71,89647
2,32,-262,-70,70,25,42,118,-203,51,23.75,89734
2,31,-262,-71,70,22,44,120,-203,48,23.85,89820
1,30,-263,-70,69,21,45,115,-204,46,23.93,89907
2,31,-263,-70,69,24,43,119,-204,48,23.91,89994
3,30,-262,-71,70,25,41,117,-207,48,23.75,90080
1,30,-261,-70,70,21,40,118,-201,47,23.75,90167
13,10,-259,-70,70,22,43,116,-203,50,23.87,90253
4,10,-251,-70,70,24,41,117,-203,48,23.75,90340
3,30,-263,-70,70,23,40,117,-205,48,23.79,90426
2,30,-261,-70,70,21,42,119,-208,46,23.85,90513
2,31,-264,-70,70,23,40,119,-205,48,24.09,90599
-13,68,-266,-70,69,24,45,116,-204,46,23.75,90686
3,30,-262,-70,70,22,40,117,-201,47,24.05,90772
2,30,-263,-70,70,23,42,115,-203,50,23.97,90859
2,30,-266,-70,69,25,44,118,-202,48,23.97,90945
-1,2,-260,-70,70,24,44,117,-206,48,23.79,91032
2,30,-263,-70,70,21,47,122,-202,50,23.91,91118
-4,31,-264,-70,69,23,47,120,-203,50,23.93,91205
1,30,-263,-70,70,24,48,118,-199,48,23.87,91291
3,30,-267,-71,70,23,51,119,-201,48,23.81,91378
2,30,-263,-71,69,21,50,116,-200,47,23.81,91464
1,31,-267,-70,69,24,44,118,-198,49,24.05,91551
2,31,-262,-70,70,25,44,120,-202,51,23.87,91637
2,32,-264,-70,70,21,43,121,-203,51,23.87,91724
2,29,-263,-71,70,22,43,118,-200,49,23.93,91810
2,30,-262,-70,70,25,45,117,-202,51,23.93,91897
2,32,-262,-70,70,23,43,119,-202,49,23.93,91983
1,31,-263,-71,70,22,44,119,-201,48,23.99,92070
2,32,-261,-70,70,24,42,117,-200,48,23.93,92156
2,30,-263,-70,70,25,47,117,-205,49,23.87,92243
2,30,-263,-70,70,22,45,119,-203,48,23.85,92329
2,32,-263,-70,70,23,46,114,-207,47,23.85,92417
1,21,-255,-71,69,23,49,119,-206,48,23.91,92503
-7,33,-253,-70,70,22,48,119,-205,48,23.91,92590
2,29,-263,-70,70,23,48,119,-199,49,23.93,92676
2,31,-264,-71,70,23,46,117,-199,47,23.91,92763
2,32,-262,-70,69,24,45,116,-200,49,23.93,92849
-15,16,-261,-70,70,22,46,118,-200,45,23.87,92936
12,26,-265,-70,70,22,45,119,-201,49,23.79,93022
1,32,-263,-70,70,24,48,121,-199,51,23.91,93109
4,30,-262,-70,70,24,46,120,-200,46,23.91,93195
-5,24,-259,-70,70,22,45,118,-199,48,23.93,93282
1,43,-260,-70,70,23,49,118,-197,50,23.97,93368
3,26,-261,-70,69,26,47,119,-200,50,23.97,93455
2,31,-262,-71,69,22,47,120,-200,47,23.85,93541
1,31,-262,-71,70,20,49,118,-200,49,23.93,93628
1,30,-264,-70,69,26,48,117,-203,47,23.97,93714
4,31,-262,-70,70,25,46,120,-203,49,24.09,93801
1,32,-263,-71,70,19,46,116,-202,45,23.97,93887
1,30,-263,-71,70,22,45,116,-203,48,23.97,93974
2,31,-264,-71,70,26,47,121,-201,45,23.99,94060
2,31,-263,-70,70,22,45,121,-202,49,24.03,94147
2,30,-264,-71,70,22,47,121,-202,49,23.97,94233
2,33,-261,-71,69,24,41,122,-203,48,24.03,94320
2,31,-263,-70,70,23,46,119,-201,47,24.05,94406
1,31,-264,-70,70,22,47,119,-199,46,23.93,94493
1,30,-262,-70,70,24,44,119,-201,48,23.85,94579
2,31,-265,-70,69,24,45,118,-198,48,23.85,94666
-8,53,-269,-70,70,21,53,122,-201,48,23.87,94752
-10,36,-258,-71,70,24,45,122,-200,46,24.03,94839
2,30,-264,-70,70,21,47,120,-197,48,23.93,94926
1,29,-266,-70,69,24,51,124,-195,49,23.99,95012
2,31,-262,-70,70,23,46,118,-201,48,23.99,95099
14,-7,-260,-70,70,22,47,119,-205,47,23.91,95185
9,68,-266,-70,70,25,45,121,-204,47,23.93,95272
3,31,-267,-69,70,24,46,120,-203,47,23.99,95358
2,30,-260,-70,70,22,47,120,-202,45,23.99,95446
1,31,-263,-70,70,22,43,118,-198,51,23.91,95532
5,46,-266,-71,70,25,39,108,-203,46,23.93,95619
3,34,-268,-71,70,24,47,122,-200,48,23.97,95705
-4,30,-268,-71,70,21,43,122,-203,48,23.99,95792
1,31,-264,-70,69,24,47,121,-203,47,24.05,95878
4,29,-264,-70,70,26,45,120,-200,46,23.91,95965
2,31,-264,-70,70,22,44,122,-196,50,23.87,96051
1,30,-263,-70,70,21,46,122,-200,47,23.91,96138
1,31,-262,-71,70,26,45,122,-199,49,23.91,96224
2,32,-262,-70,70,23,46,119,-202,47,23.99,96311
1,31,-262,-71,71,22,47,120,-198,49,23.93,96397
2,31,-264,-70,70,23,48,120,-198,51,23.79,96484
2,30,-264,-70,70,25,48,124,-201,49,23.91,96570
3,31,-263,-71,70,22,46,122,-201,48,23.93,96657
2,30,-263,-70,70,22,44,118,-202,46,23.97,96743
1,30,-260,-70,69,24,48,121,-201,47,23.93,96830
3,31,-262,-71,71,23,48,121,-196,48,23.93,96916
0,26,-258,-71,70,22,53,173,-201,47,24.05,97003
3,31,-260,-70,70,23,48,121,-201,44,23.87,97089
2,30,-262,-70,69,23,46,125,-199,50,24.03,97176
1,31,-265,-70,69,23,48,124,-199,48,24.03,97262
1,31,-264,-70,69,23,46,122,-201,47,24.03,97349
1,31,-264,-70,69,23,45,120,-196,52,24.05,97435
17,0,-260,-71,70,22,43,120,-199,46,23.99,97522
2,30,-264,-70,70,24,44,119,-202,46,23.97,97608
2,30,-264,-71,70,23,46,120,-203,48,23.97,97695
2,29,-263,-70,69,23,44,122,-200,47,23.93,97781
-4,0,-265,-70,69,24,45,121,-196,52,24.09,97868
3,31,-264,-70,70,23,47,119,-187,49,23.99,97954
2,18,-260,-70,69,24,46,117,-194,48,23.97,98041
2,32,-262,-70,70,24,45,123,-200,49,24.05,98127
1,30,-262,-70,70,20,46,122,-197,47,23.93,98214
3,29,-264,-70,70,23,45,120,-196,44,23.93,98300
2,31,-262,-70,69,26,47,120,-200,49,23.93,98387
2,31,-263,-71,70,22,45,122,-198,47,23.97,98473
1,30,-262,-70,70,21,45,122,-197,49,23.97,98561
1,30,-263,-70,70,25,48,120,-195,49,23.97,98647
2,31,-264,-70,69,24,46,123,-196,48,23.97,98734
1,32,-262,-70,70,21,46,124,-197,50,23.91,98820
2,31,-262,-70,70,22,46,120,-197,47,24.03,98907
2,31,-262,-70,70,25,48,125,-195,49,23.97,98993
4,29,-269,-70,69,23,50,119,-195,46,24.03,99080
2,29,-263,-70,70,22,50,119,-197,48,24.03,99166
-3,30,-256,-70,70,23,50,123,-191,48,23.85,99253
1,31,-264,-70,69,24,45,120,-198,46,23.97,99339
2,31,-265,-70,70,22,43,121,-201,48,24.03,99426
1,31,-261,-70,69,23,47,123,-200,49,23.87,99512
2,31,-263,-70,70,24,44,121,-199,48,23.93,99599
4,31,-258,-70,70,23,47,123,-198,45,23.97,99685
-15,24,-264,-70,69,23,48,121,-198,49,24.03,99772
2,31,-261,-72,69,24,47,122,-201,47,23.93,99858
2,30,-261,-71,69,22,47,121,-200,46,23.93,99945
2,31,-261,-71,69,22,45,121,-200,48,23.99,100031
7,54,-263,-70,70,23,48,121,-197,47,24.05,100118
1,13,-264,-71,70,24,48,122,-201,48,23.93,100205
4,30,-260,-71,70,23,50,121,-196,47,23.91,100291
0,28,-266,-70,69,23,49,124,-199,48,24.05,100378
1,34,-263,-70,69,21,44,123,-200,48,23.97,100464
1,31,-262,-70,69,25,50,120,-199,49,23.91,100551
3,30,-262,-70,69,24,46,123,-197,47,23.99,100637
1,30,-262,-71,70,20,50,124,-196,49,23.99,100724
1,30,-265,-70,70,23,50,122,-197,49,24.03,100810
2,31,-264,-70,69,26,48,123,-196,46,23.97,100897
2,30,-265,-70,70,23,50,121,-195,49,23.97,100984
1,30,-263,-70,70,21,46,121,-195,47,23.91,101070
1,31,-262,-70,70,24,47,123,-196,47,23.93,101157
3,30,-262,-70,70,25,49,124,-196,47,23.99,101243
2,31,-262,-70,70,21,47,121,-192,49,23.99,101330
1,31,-262,-70,70,22,49,122,-195,45,23.99,101416
0,26,-251,-70,70,25,35,189,-197,51,23.91,101504
1,32,-262,-71,70,23,47,124,-195,49,23.97,101590
2,30,-265,-71,70,21,49,121,-194,47,23.93,101677
1,32,-262,-70,69,24,49,119,-197,49,23.93,101764
2,30,-262,-69,69,25,48,120,-193,48,23.99,101850
3,30,-262,-70,70,21,46,123,-195,47,24.03,101937
14,-11,-260,-70,70,23,48,111,-193,47,24.05,102023
2,31,-263,-70,70,24,48,123,-196,49,23.91,102110
2,31,-263,-70,70,23,47,123,-193,46,23.91,102196
1,31,-263,-70,70,23,48,124,-191,50,23.97,102283
2,31,-262,-70,70,23,50,122,-194,49,23.93,102369
6,22,-267,-70,70,23,49,124,-195,50,23.97,102456
2,30,-263,-70,70,22,48,126,-194,48,24.09,102543
8,35,-270,-70,69,23,49,124,-192,49,23.97,102629
1,30,-264,-69,70,27,52,125,-193,48,24.11,102716
2,32,-263,-70,70,21,49,125,-194,45,23.97,102802
1,29,-263,-71,70,20,46,126,-193,47,23.99,102889
2,31,-263,-70,70,25,53,120,-194,47,23.99,102975
2,31,-262,-70,69,24,48,126,-193,47,23.93,103062
2,31,-263,-70,70,20,48,125,-189,49,24.03,103148
1,30,-264,-71,69,22,47,127,-195,51,23.99,103235
2,31,-261,-70,69,26,49,126,-192,45,24.05,103322
2,31,-264,-70,69,23,49,126,-194,47,23.93,103408
1,29,-263,-70,70,20,49,123,-194,46,24.03,103495
1,30,-262,-70,70,24,47,126,-196,46,23.93,103581
1,31,-263,-70,70,25,48,128,-142,48,23.93,103668
7,37,-275,-70,70,22,33,204,-196,46,23.93,103754
2,30,-264,-70,70,22,48,127,-194,44,23.99,103841
2,30,-262,-70,70,24,50,127,-196,47,23.99,103927
1,30,-263,-70,70,24,48,123,-195,47,23.97,104014
2,31,-263,-71,70,22,48,124,-193,47,23.97,104101
1,31,-264,-70,70,23,49,127,-194,47,24.17,104187
11,-17,-261,-70,69,24,47,122,-194,48,23.93,104274
3,31,-263,-71,70,22,47,125,-192,48,23.97,104360
2,31,-263,-71,69,22,47,124,-194,46,23.97,104448
1,31,-263,-70,69,24,47,123,-199,49,23.99,104534
2,32,-263,-71,70,24,47,124,-198,49,23.85,104621
4,60,-261,-70,70,21,46,123,-196,50,23.97,104707
7,37,-265,-71,69,23,48,126,-202,46,24.03,104794
4,28,-265,-70,69,25,51,128,-199,47,23.99,104881
3,28,-260,-68,70,24,48,123,-196,47,24.03,104967
1,32,-261,-70,70,18,46,122,-199,47,23.97,105054
1,31,-261,-71,69,25,49,122,-199,47,23.97,105140
2,32,-263,-70,70,27,50,125,-195,45,23.97,105227
3,30,-265,-70,70,20,48,125,-196,48,23.93,105313
1,30,-264,-68,72,20,49,125,-195,48,23.93,105400
1,31,-270,-70,70,26,49,125,-195,48,23.93,105486
2,32,-263,-69,69,24,49,127,-194,48,24.03,105573
1,31,-264,-71,69,20,47,126,-198,45,23.99,105659
1,30,-264,-70,70,23,49,127,-195,46,24.09,105746
2,31,-264,-70,70,26,45,124,-192,46,24.03,105833
2,30,-264,-71,70,22,48,126,-193,49,24.03,105919
18,12,-269,-71,70,20,48,123,-194,48,23.97,106006
1,30,-263,-70,70,25,46,127,-196,48,23.97,106092
1,30,-263,-70,70,24,46,122,-194,51,23.97,106179
2,30,-264,-70,70,21,52,124,-190,46,23.99,106265
1,30,-264,-70,70,23,47,125,-196,50,23.97,106352
1,32,-263,-69,69,25,46,124,-195,51,24.09,106438
8,68,-265,-70,70,23,47,122,-196,46,23.93,106525
-7,21,-262,-70,70,22,46,119,-194,48,24.03,106612
2,30,-263,-71,70,24,49,124,-196,47,24.03,106698
2,31,-262,-70,70,24,47,125,-194,47,23.99,106785
1,31,-262,-70,69,22,49,123,-191,49,23.91,106871
1,30,-263,-71,70,23,48,124,-191,46,23.99,106958
6,54,-261,-70,70,24,48,119,-192,49,23.99,107044
1,29,-261,-71,69,24,47,124,-192,48,23.99,107131
1,40,-259,-71,70,21,49,126,-192,47,23.97,107217
2,30,-263,-70,69,25,49,125,-192,51,24.03,107304
2,31,-265,-70,70,26,47,123,-193,50,23.93,107392
1,31,-263,-71,69,21,45,125,-194,46,23.93,107478
1,30,-264,-70,70,22,46,128,-194,49,23.91,107565
2,31,-262,-70,69,25,49,123,-192,48,24.03,107651
2,33,-264,-70,70,23,45,124,-194,48,23.99,107738
1,32,-262,-70,70,20,48,120,-194,46,23.91,107824
1,30,-263,-70,70,24,48,123,-195,47,24.03,107911
2,31,-262,-70,70,25,50,125,-196,48,23.99,107997
1,32,-263,-71,69,22,48,123,-193,45,23.93,108084
2,30,-264,-70,70,21,49,125,-197,49,23.99,108171
-1,28,-256,-70,70,24,46,124,-195,47,23.99,108257
2,32,-264,-70,70,24,47,121,-195,47,23.99,108344
1,29,-264,-70,70,22,47,125,-192,50,23.91,108430
1,31,-263,-71,69,23,49,122,-195,46,23.93,108517
2,30,-262,-70,70,25,47,129,-192,48,23.93,108603
1,31,-262,-70,70,22,45,124,-191,44,23.91,108690
-13,4,-262,-71,70,22,47,125,-193,48,24.05,108776
20,27,-263,-70,70,23,47,122,-193,47,23.99,108863
1,33,-260,-70,69,24,50,124,-194,49,23.99,108950
2,31,-263,-70,70,23,45,125,-195,49,23.93,109036
1,31,-263,-70,69,22,49,121,-195,47,24.05,109123
1,30,-264,-70,70,24,47,123,-194,46,23.99,109209
-5,16,-262,-70,70,24,46,124,-193,49,24.03,109296
1,31,-262,-71,70,22,47,126,-193,51,24.09,109382
3,37,-267,-71,70,22,60,123,-193,48,23.99,109469
3,33,-264,-70,69,27,46,121,-195,51,23.99,109555
2,31,-264,-71,70,21,46,120,-192,49,23.99,109642
0,31,-264,-70,70,19,48,123,-193,48,23.99,109729
1,30,-263,-70,69,27,47,124,-194,48,24.03,109815
3,31,-263,-70,70,25,48,126,-194,48,23.97,109902
1,32,-263,-70,70,19,47,121,-190,49,23.93,109988
1,30,-263,-70,70,23,47,124,-190,49,23.87,110075
2,30,-265,-70,70,26,47,126,-194,47,23.87,110161
2,31,-263,-71,70,22,46,126,-195,45,23.85,110248
1,31,-262,-71,70,20,49,124,-192,48,23.99,110334
-4,37,-264,-70,70,25,48,125,-195,49,23.85,110422
1,20,-256,-70,69,24,25,251,-192,50,23.85,110509
1,31,-262,-70,69,21,48,124,-193,49,23.97,110595
1,30,-263,-70,70,24,45,123,-192,48,23.85,110682
2,31,-263,-70,69,25,48,126,-194,48,24.03,110768
2,31,-265,-70,70,22,46,125,-192,49,23.97,110855
3,32,-264,-70,70,21,47,123,-191,47,23.99,110941
2,32,-262,-70,70,24,46,123,-194,48,23.91,111028
-8,-4,-262,-70,69,25,47,124,-193,46,23.93,111114
1,30,-263,-70,70,22,45,124,-192,49,23.93,111201
2,31,-261,-70,70,22,48,125,-194,49,23.93,111287
2,32,-262,-70,70,25,44,123,-195,47,23.97,111374
2,31,-263,-70,70,24,46,123,-192,48,23.91,111461
0,-6,-266,-71,69,23,45,120,-193,45,24.11,111547
0,28,-259,-70,70,22,46,123,-194,46,23.85,111634
2,31,-262,-70,69,26,47,123,-195,44,23.93,111720
-2,28,-260,-70,70,22,43,125,-190,45,23.93,111807
1,30,-262,-70,70,22,44,123,-193,49,23.93,111893
1,31,-264,-70,70,26,43,125,-195,46,23.93,111980
2,32,-262,-70,70,23,47,122,-192,50,23.93,112066
1,31,-263,-70,69,20,51,126,-194,48,23.91,112153
1,31,-263,-70,70,23,46,124,-194,46,23.93,112240
3,31,-263,-70,69,26,43,125,-194,48,23.97,112326
1,32,-263,-70,70,21,45,128,-193,43,24.05,112413
0,31,-262,-71,70,22,45,124,-194,50,24.03,112499
1,31,-262,-70,70,25,47,124,-193,49,23.91,112586
-2,39,-265,-70,69,24,30,205,-196,44,23.97,112672
-6,36,-261,-70,70,21,48,124,-193,49,23.97,112759
1,30,-263,-70,70,23,47,122,-193,47,23.93,112845
1,30,-263,-70,70,25,45,126,-193,53,23.91,112932
1,31,-263,-70,70,23,45,124,-191,49,23.97,113019
2,30,-262,-70,70,22,45,121,-193,51,23.93,113105
1,31,-262,-70,69,23,46,124,-192,49,23.85,113192
2,30,-263,-70,69,25,44,123,-194,48,23.85,113278
-18,46,-264,-70,69,23,44,123,-193,47,24.17,113366
1,31,-262,-70,70,22,45,126,-193,49,24.03,113452
1,31,-263,-70,69,23,44,124,-195,48,24.03,113539
2,32,-263,-70,70,23,44,123,-193,49,23.87,113626
1,31,-263,-70,70,23,46,126,-194,48,24.05,113712
1,31,-259,-70,70,22,44,124,-192,48,23.99,113799
2,11,-266,-70,69,24,50,124,-194,49,23.91,113885
2,31,-264,-70,70,24,44,125,-195,47,23.91,113972
-4,31,-262,-70,70,21,47,122,-187,48,23.87,114058
1,31,-262,-70,69,27,47,126,-195,46,24.03,114145
3,30,-260,-70,69,24,46,123,-192,49,24.03,114231
1,30,-263,-71,70,18,47,124,-196,49,24.03,114318
1,31,-262,-71,69,25,45,125,-190,50,23.91,114404
2,31,-261,-70,70,27,48,125,-193,46,23.91,114491
2,31,-268,-70,70,20,48,124,-192,47,23.91,114578
1,31,-264,-70,70,21,47,125,-194,49,23.87,114664
3,31,-266,-72,69,24,49,126,-193,50,23.99,114751
1,31,-259,-70,69,23,49,125,-195,50,23.93,114837
-2,24,-259,-70,70,22,56,125,-202,47,23.97,114924
3,30,-261,-70,70,24,46,124,-194,48,24.05,115010
2,32,-261,-70,69,23,50,124,-197,49,24.05,115097
1,31,-263,-70,70,23,46,123,-196,48,23.99,115183
1,30,-264,-70,70,23,46,126,-197,49,23.99,115270
1,30,-272,-71,71,24,45,126,-194,49,23.93,115357
0,31,-263,-70,70,22,47,123,-200,47,23.81,115443
1,30,-278,-70,69,23,45,126,-195,47,23.97,115530
-14,21,-262,-71,70,24,49,122,-200,51,23.97,115616
2,31,-261,-71,70,24,44,125,-200,49,24.05,115703
1,29,-261,-71,70,20,47,128,-197,51,24.05,115789
1,30,-263,-70,70,23,48,127,-194,48,24.15,115876
2,32,-263,-71,70,25,54,127,-197,49,23.97,115963
1,31,-262,-71,70,22,48,124,-196,48,24.03,116049
6,47,-268,-70,70,23,47,126,-198,46,23.99,116136
0,19,-266,-69,70,24,45,123,-195,49,23.97,116222
-3,29,-265,-71,70,25,48,122,-197,46,24.03,116310
5,31,-264,-71,70,22,46,127,-194,47,23.99,116396
5,30,-266,-73,70,21,46,127,-196,49,23.93,116483
2,30,-262,-70,70,24,47,126,-194,47,23.93,116569
2,31,-262,-70,70,26,46,127,-197,50,23.91,116656
2,30,-259,-71,69,21,45,123,-199,49,23.81,116742
2,31,-265,-71,70,22,50,123,-195,46,23.87,116829
1,31,-262,-70,70,25,46,127,-196,51,23.93,116916
1,32,-263,-71,70,23,50,124,-196,49,23.99,117002
2,30,-263,-71,70,21,47,127,-194,48,23.97,117089
20,15,-273,-70,69,24,48,126,-195,47,23.97,117175
2,30,-265,-70,70,24,50,125,-190,48,23.99,117262
1,32,-263,-70,70,22,49,123,-193,48,23.99,117348
1,31,-261,-69,70,22,49,127,-191,47,24.05,117435
2,29,-265,-69,69,25,47,125,-193,50,23.97,117522
3,32,-260,-69,71,24,47,127,-195,49,24.03,117608
2,30,-262,-71,69,20,47,127,-196,45,23.97,117695
1,31,-263,-71,70,22,47,125,-198,47,23.93,117781
-9,78,-263,-70,69,26,45,116,-198,44,24.03,117868
1,33,-262,-71,69,24,48,125,-195,43,23.91,117954
1,30,-262,-70,69,20,49,125,-199,48,23.97,118041
3,29,-268,-70,69,24,46,123,-199,49,23.97,118127
2,31,-261,-69,69,26,49,123,-193,47,23.87,118214
1,31,-267,-70,70,22,48,126,-191,47,23.97,118300
2,30,-261,-70,70,21,45,123,-194,49,24.03,118387
-1,22,-259,-71,70,24,46,128,-193,50,24.03,118474
2,31,-264,-70,69,25,47,124,-196,47,23.87,118560
-1,21,-259,-71,70,19,49,126,-197,50,23.99,118647
1,30,-263,-70,70,25,50,126,-195,49,23.99,118733
3,32,-262,-70,69,27,49,124,-198,46,23.99,118820
0,30,-259,-71,70,19,47,124,-195,46,23.97,118906
1,30,-264,-71,70,20,47,124,-195,52,23.97,118993
2,30,-264,-70,70,28,48,123,-197,48,23.91,119079
3,31,-264,-70,70,24,46,124,-195,47,23.79,119166
1,30,-263,-71,71,20,47,127,-195,47,23.97,119254
1,31,-264,-70,70,23,50,128,-197,46,23.97,119340
-3,34,-257,-69,69,27,59,129,-200,48,23.93,119427
1,31,-267,-69,70,22,49,126,-194,48,23.97,119513
1,31,-263,-71,69,21,47,124,-193,47,23.97,119600
1,31,-262,-70,70,25,50,127,-194,45,23.91,119686
2,31,-262,-70,70,24,50,128,-194,47,23.93,119773
1,30,-263,-71,70,21,49,126,-191,48,23.87,119859
1,29,-262,-70,70,23,46,128,-190,48,23.87,119946
2,31,-263,-70,69,25,50,128,-193,45,23.99,120033
19,0,-262,-70,70,23,48,124,-193,47,23.91,120119
1,30,-263,-70,70,21,47,126,-190,49,23.93,120206
