Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
-6,32,-266,-73,70,28,67,247,-245,51,23.79,77929
-6,32,-264,-72,71,28,69,246,-245,48,23.81,78016
-6,32,-265,-73,70,27,66,243,-242,50,23.81,78102
-6,32,-262,-73,70,28,69,248,-245,47,23.85,78189
-5,31,-264,-73,70,28,69,253,-242,49,23.71,78275
-6,32,-262,-73,70,27,71,245,-241,48,23.85,78362
-5,33,-263,-73,71,28,69,248,-241,48,23.87,78448
-6,32,-264,-73,71,28,73,249,-241,51,23.71,78535
-5,32,-262,-72,70,28,69,250,-242,49,23.71,78621
-6,32,-263,-73,70,28,71,251,-244,50,23.69,78708
-5,32,-262,-73,69,27,70,247,-242,51,23.87,78794
-3,30,-261,-73,70,28,72,248,-240,50,23.87,78881
-6,32,-262,-73,70,28,72,246,-242,52,23.87,78967
-5,31,-262,-73,70,28,68,249,-244,48,23.85,79054
-6,32,-263,-73,70,28,71,250,-243,50,24.05,79140
-6,32,-261,-73,70,28,71,250,-241,47,23.87,79227
-5,32,-263,-73,70,28,72,249,-238,48,23.87,79313
-5,32,-263,-73,70,28,69,250,-239,49,23.81,79400
-5,31,-263,-72,70,28,71,252,-241,52,23.75,79486
-5,32,-261,-74,70,27,69,251,-241,48,23.75,79574
-6,31,-262,-73,70,27,70,251,-241,52,23.85,79661
-7,31,-260,-73,70,28,71,248,-244,50,23.87,79747
-5,31,-262,-73,70,29,66,252,-242,48,23.85,79834
-5,32,-265,-72,71,28,71,249,-240,46,23.81,79920
-5,32,-263,-74,70,28,69,250,-243,48,23.85,80007
0,30,-257,-71,71,28,67,249,-242,50,23.85,80093
-8,32,-264,-73,70,27,71,253,-240,49,23.75,80180
-7,32,-260,-73,70,27,72,250,-240,49,23.69,80266
-5,31,-262,-73,70,28,71,251,-243,48,23.71,80353
-6,31,-263,-72,71,28,68,253,-238,50,23.71,80439
-6,31,-261,-73,70,28,68,250,-240,51,23.71,80526
-5,32,-261,-73,71,28,67,250,-240,50,23.71,80612
-5,30,-262,-73,71,28,68,256,-240,48,23.65,80699
-8,32,-264,-73,70,28,69,252,-240,48,23.65,80785
-5,31,-260,-75,71,28,72,249,-242,48,23.71,80872
-1,38,-268,-71,69,37,71,248,-241,48,23.65,80958
-5,32,-257,-76,71,18,67,250,-242,51,23.71,81045
-7,32,-264,-72,70,26,67,251,-242,49,23.69,81131
-5,31,-262,-71,70,34,66,251,-240,49,23.69,81218
